txn_id,checkout_dt,item_id,patron_id,checkout_location,loan_policy_days,collection,subject,due_dt,patron_group,risk_profile,renewal_count,return_dt,is_returned,is_late,late_days
T0004211,2024-11-20,I001376,P000013,Main,7,DVD,HSS,2024-11-27,Staff,high,1,2024-11-29,True,True,2.0
T0004212,2025-01-24,I001211,P000134,Main,28,Book,STEM,2025-02-21,Undergrad,low,2,2025-02-18,True,False,0.0
T0004213,2024-01-11,I002506,P000505,Main,28,Book,Business,2024-02-08,Undergrad,medium,0,2024-02-08,True,False,0.0
T0004214,2024-05-22,I000987,P002101,Main,28,Book,STEM,2024-06-19,Grad,medium,2,2024-06-17,True,False,0.0
T0004215,2024-06-05,I005568,P002856,Main,28,Book,STEM,2024-07-03,Staff,high,0,2024-07-04,True,True,1.0
T0004216,2024-10-12,I002025,P000877,Main,28,Book,HSS,2024-11-09,Grad,low,2,2024-11-06,True,False,0.0
T0004217,2025-11-23,I002089,P002708,Main,7,DVD,HSS,2025-11-30,Undergrad,low,0,2025-11-30,True,False,0.0
T0004218,2025-01-29,I002241,P001381,Main,7,DVD,Business,2025-02-05,Undergrad,low,0,2025-02-02,True,False,0.0
T0004219,2024-07-19,I000434,P001424,Main,28,Book,STEM,2024-08-16,Grad,medium,1,2024-08-16,True,False,0.0
T0004220,2025-06-06,I003026,P001748,Main,28,Book,STEM,2025-07-04,Grad,low,2,2025-07-01,True,False,0.0
T0004221,2024-06-07,I002474,P002183,Main,28,Book,HSS,2024-07-05,Staff,low,1,2024-07-04,True,False,0.0
T0004222,2024-04-22,I001087,P000787,Main,28,Book,Law,2024-05-20,Undergrad,low,0,2024-05-18,True,False,0.0
T0004223,2024-08-20,I005968,P001390,Main,28,Book,HSS,2024-09-17,Undergrad,low,1,2024-09-14,True,False,0.0
T0004224,2024-08-17,I000139,P000957,Main,28,Book,Law,2024-09-14,Community,medium,1,2024-09-13,True,False,0.0
T0004225,2024-11-09,I004140,P001376,Main,28,Book,STEM,2024-12-07,Grad,low,1,2024-12-06,True,False,0.0
T0004226,2025-06-03,I001235,P000040,Main,28,Book,STEM,2025-07-01,Undergrad,low,1,2025-06-29,True,False,0.0
T0004227,2025-02-25,I002652,P000939,Main,28,Book,STEM,2025-03-25,Undergrad,low,1,2025-03-23,True,False,0.0
T0004228,2024-12-26,I003969,P002061,Main,28,Book,Business,2025-01-23,Faculty,low,2,2025-01-20,True,False,0.0
T0004229,2025-11-28,I000230,P002371,Main,28,Book,STEM,2025-12-26,Staff,low,0,2025-12-23,True,False,0.0
T0004230,2024-01-24,I003736,P002574,Main,28,Book,STEM,2024-02-21,Staff,low,1,2024-02-18,True,False,0.0
T0004231,2024-10-29,I001887,P000320,Main,28,Book,HSS,2024-11-26,Community,medium,2,2024-11-25,True,False,0.0
T0004232,2025-05-12,I000303,P002612,Main,28,Book,STEM,2025-06-09,Staff,low,0,2025-06-07,True,False,0.0
T0004233,2024-09-04,I003085,P002102,Main,28,Book,HSS,2024-10-02,Grad,medium,2,2024-10-04,True,True,2.0
T0004234,2024-12-15,I000294,P001146,Main,28,Book,HSS,2025-01-12,Grad,low,1,2025-01-10,True,False,0.0
T0004235,2024-01-22,I004420,P001893,Main,28,Book,STEM,2024-02-19,Undergrad,low,0,2024-02-16,True,False,0.0
T0004236,2024-05-25,I004505,P002281,Main,28,Book,Business,2024-06-22,Staff,low,0,2024-06-21,True,False,0.0
T0004237,2024-02-28,I004800,P001125,Main,28,Book,HSS,2024-03-27,Undergrad,low,0,2024-03-24,True,False,0.0
T0004238,2025-12-12,I001706,P001531,Main,28,Book,HSS,2026-01-09,Staff,medium,1,2026-01-06,True,False,0.0
T0004239,2025-07-06,I004270,P001471,Main,1,CourseReserve,STEM,2025-07-07,Undergrad,low,0,2025-07-05,True,False,0.0
T0004240,2025-04-20,I002566,P001945,Main,28,Book,STEM,2025-05-18,Undergrad,low,0,2025-05-15,True,False,0.0
T0004241,2024-01-02,I005156,P002555,Main,28,Book,HSS,2024-01-30,Undergrad,high,1,2024-01-31,True,True,1.0
T0004242,2024-12-09,I002779,P000165,Main,28,Book,Business,2025-01-06,Undergrad,low,1,2025-01-04,True,False,0.0
T0004243,2025-05-29,I001097,P001010,Main,28,Book,Medicine,2025-06-26,Undergrad,low,1,2025-06-25,True,False,0.0
T0004244,2025-03-18,I005071,P001833,Main,28,Book,HSS,2025-04-15,Grad,medium,2,2025-04-13,True,False,0.0
T0004245,2025-01-10,I003129,P001255,Main,1,CourseReserve,Law,2025-01-11,Undergrad,low,0,2025-01-10,True,False,0.0
T0004246,2025-09-10,I005650,P000867,Main,28,Book,Business,2025-10-08,Undergrad,medium,0,2025-10-05,True,False,0.0
T0004247,2024-09-14,I004029,P001960,Main,28,Book,Law,2024-10-12,Undergrad,high,1,2024-10-16,True,True,4.0
T0004248,2025-09-16,I004313,P000819,Main,28,Book,Arts,2025-10-14,Undergrad,low,1,2025-10-11,True,False,0.0
T0004249,2024-10-19,I002867,P001353,Main,28,Book,STEM,2024-11-16,Staff,low,0,2024-11-14,True,False,0.0
T0004250,2025-02-27,I001399,P002522,Main,28,Book,Law,2025-03-27,Community,medium,0,2025-03-25,True,False,0.0
T0004251,2025-01-14,I005034,P000234,Main,28,Book,Business,2025-02-11,Undergrad,low,1,2025-02-08,True,False,0.0
T0004252,2024-11-02,I005710,P000235,Main,3,Laptop,STEM,2024-11-05,Undergrad,low,0,2024-11-06,True,True,1.0
T0004253,2024-07-30,I002247,P000476,Main,28,Book,HSS,2024-08-27,Undergrad,low,0,2024-08-26,True,False,0.0
T0004254,2024-11-27,I005661,P002021,Main,28,Book,Medicine,2024-12-25,Faculty,low,2,2024-12-22,True,False,0.0
T0004255,2024-03-27,I003367,P001444,Main,28,Book,STEM,2024-04-24,Faculty,medium,1,2024-04-22,True,False,0.0
T0004256,2024-09-19,I001668,P001857,Main,1,CourseReserve,Law,2024-09-20,Undergrad,medium,0,2024-09-18,True,False,0.0
T0004257,2025-02-26,I005128,P000977,Main,28,Book,STEM,2025-03-26,Undergrad,low,2,2025-03-23,True,False,0.0
T0004258,2024-02-14,I003400,P001516,Main,28,Book,HSS,2024-03-13,Grad,low,0,2024-03-11,True,False,0.0
T0004259,2025-07-05,I000505,P000487,Main,28,Book,HSS,2025-08-02,Undergrad,medium,1,,False,False,0.0
T0004260,2025-02-17,I002135,P001318,Main,28,Book,Law,2025-03-17,Undergrad,medium,0,2025-03-15,True,False,0.0
T0004261,2025-12-08,I004380,P000229,Main,28,Book,Business,2026-01-05,Grad,medium,2,2026-01-04,True,False,0.0
T0004262,2024-03-06,I004834,P000487,Main,28,Book,HSS,2024-04-03,Undergrad,medium,1,2024-04-01,True,False,0.0
T0004263,2024-06-16,I001207,P000989,Main,28,Book,HSS,2024-07-14,Undergrad,medium,1,2024-07-16,True,True,2.0
T0004264,2025-01-27,I000516,P002702,Main,28,Book,HSS,2025-02-24,Undergrad,low,1,2025-02-21,True,False,0.0
T0004265,2024-12-21,I001416,P001382,Main,1,CourseReserve,STEM,2024-12-22,Undergrad,medium,0,2024-12-24,True,True,2.0
T0004266,2024-12-30,I001985,P000867,Main,28,Book,STEM,2025-01-27,Undergrad,medium,1,,False,False,0.0
T0004267,2024-09-18,I004176,P000395,Main,1,CourseReserve,HSS,2024-09-19,Faculty,high,0,2024-09-19,True,False,0.0
T0004268,2025-10-04,I004925,P000978,Main,28,Book,Business,2025-11-01,Undergrad,medium,1,,False,False,0.0
T0004269,2024-02-06,I000026,P001418,Main,7,DVD,HSS,2024-02-13,Community,medium,0,2024-02-14,True,True,1.0
T0004270,2025-10-08,I005708,P000448,Main,28,Book,Arts,2025-11-05,Community,low,1,2025-11-03,True,False,0.0
T0004271,2025-08-06,I001900,P002161,Main,7,DVD,Medicine,2025-08-13,Undergrad,low,1,2025-08-10,True,False,0.0
T0004272,2025-08-14,I005951,P000841,Main,28,Book,Arts,2025-09-11,Staff,medium,1,2025-09-09,True,False,0.0
T0004273,2025-11-02,I002943,P001929,Main,28,Book,Medicine,2025-11-30,Faculty,low,1,2025-11-27,True,False,0.0
T0004274,2025-02-17,I004532,P002397,Main,28,Book,Business,2025-03-17,Staff,low,1,2025-03-14,True,False,0.0
T0004275,2025-10-04,I001581,P000423,Main,28,Book,Law,2025-11-01,Undergrad,low,1,2025-10-29,True,False,0.0
T0004276,2024-10-30,I001146,P000464,Main,7,DVD,Business,2024-11-06,Faculty,low,2,2024-11-03,True,False,0.0
T0004277,2025-05-12,I002212,P000568,Main,7,DVD,Business,2025-05-19,Undergrad,low,1,2025-05-17,True,False,0.0
T0004278,2024-08-25,I002854,P001419,Main,3,Laptop,Law,2024-08-28,Staff,medium,0,2024-08-26,True,False,0.0
T0004279,2025-08-26,I005302,P002411,Main,28,Book,HSS,2025-09-23,Grad,low,1,2025-09-21,True,False,0.0
T0004280,2024-01-25,I005528,P002754,Main,28,Book,Medicine,2024-02-22,Grad,low,1,2024-02-19,True,False,0.0
T0004281,2025-09-21,I002709,P000210,Main,28,Book,HSS,2025-10-19,Undergrad,low,0,2025-10-16,True,False,0.0
T0004282,2024-03-25,I000711,P002688,Main,28,Book,HSS,2024-04-22,Faculty,medium,1,2024-04-20,True,False,0.0
T0004283,2024-04-21,I000173,P000367,Main,28,Book,HSS,2024-05-19,Faculty,medium,1,2024-05-21,True,True,2.0
T0004284,2025-07-20,I005510,P001376,Main,28,Book,STEM,2025-08-17,Grad,low,2,2025-08-17,True,False,0.0
T0004285,2024-06-27,I005487,P000570,Main,28,Book,STEM,2024-07-25,Undergrad,low,1,2024-07-22,True,False,0.0
T0004286,2024-12-25,I005046,P000839,Main,28,Book,Business,2025-01-22,Undergrad,high,0,2025-01-23,True,True,1.0
T0004287,2024-12-30,I002453,P000931,Main,28,Book,Law,2025-01-27,Undergrad,low,0,2025-01-26,True,False,0.0
T0004288,2024-10-10,I002965,P000104,Main,7,DVD,STEM,2024-10-17,Faculty,medium,2,2024-10-17,True,False,0.0
T0004289,2025-11-17,I005426,P002177,Main,28,Book,STEM,2025-12-15,Undergrad,low,1,2025-12-12,True,False,0.0
T0004290,2025-02-15,I001074,P000105,Main,28,Book,HSS,2025-03-15,Undergrad,medium,0,2025-03-13,True,False,0.0
T0004291,2025-06-06,I004124,P000391,Main,3,Laptop,Business,2025-06-09,Grad,low,2,2025-06-07,True,False,0.0
T0004292,2025-10-20,I000752,P001518,Main,1,CourseReserve,STEM,2025-10-21,Staff,high,0,2025-10-21,True,False,0.0
T0004293,2025-03-23,I001621,P001890,Main,28,Book,Medicine,2025-04-20,Grad,low,2,2025-04-17,True,False,0.0
T0004294,2025-05-19,I001098,P002433,Main,28,Book,HSS,2025-06-16,Undergrad,medium,0,2025-06-13,True,False,0.0
T0004295,2024-11-23,I003655,P000760,Main,28,Book,STEM,2024-12-21,Undergrad,low,0,2024-12-18,True,False,0.0
T0004296,2025-12-29,I004247,P000590,Main,28,Book,HSS,2026-01-26,Grad,low,1,2026-01-25,True,False,0.0
T0004297,2025-08-06,I002615,P001523,Main,28,Book,HSS,2025-09-03,Undergrad,medium,1,2025-09-02,True,False,0.0
T0004298,2025-12-09,I000637,P001116,Main,28,Book,Medicine,2026-01-06,Grad,medium,2,2026-01-06,True,False,0.0
T0004299,2024-04-01,I003942,P000661,Main,3,Laptop,HSS,2024-04-04,Undergrad,low,1,2024-04-02,True,False,0.0
T0004300,2024-01-17,I003353,P000885,Main,3,Laptop,Medicine,2024-01-20,Undergrad,medium,0,2024-01-18,True,False,0.0
T0004301,2025-01-17,I001551,P002105,Main,1,CourseReserve,Arts,2025-01-18,Faculty,low,0,2025-01-15,True,False,0.0
T0004302,2025-06-22,I000603,P000539,Main,28,Book,STEM,2025-07-20,Undergrad,low,0,2025-07-17,True,False,0.0
T0004303,2025-09-13,I005522,P001947,Main,28,Book,HSS,2025-10-11,Undergrad,medium,1,2025-10-11,True,False,0.0
T0004304,2025-09-23,I003913,P002632,Main,28,Book,HSS,2025-10-21,Faculty,low,2,2025-10-19,True,False,0.0
T0004305,2024-08-13,I003781,P001485,Main,28,Book,STEM,2024-09-10,Faculty,low,2,2024-09-07,True,False,0.0
T0004306,2025-07-22,I005248,P002802,Main,7,DVD,STEM,2025-07-29,Faculty,high,2,2025-07-27,True,False,0.0
T0004307,2024-04-22,I000857,P000050,Main,28,Book,Law,2024-05-20,Undergrad,low,0,2024-05-19,True,False,0.0
T0004308,2025-01-14,I004431,P001829,Main,28,Book,HSS,2025-02-11,Undergrad,low,1,2025-02-08,True,False,0.0
T0004309,2024-06-26,I004559,P002789,Main,1,CourseReserve,HSS,2024-06-27,Undergrad,low,0,2024-06-24,True,False,0.0
T0004310,2024-06-21,I003814,P002880,Main,28,Book,Business,2024-07-19,Undergrad,low,1,2024-07-17,True,False,0.0
T0004311,2024-08-21,I000152,P001255,Main,28,Book,STEM,2024-09-18,Undergrad,low,0,2024-09-16,True,False,0.0
T0004312,2024-08-26,I001829,P001240,Main,7,DVD,STEM,2024-09-02,Community,medium,1,2024-09-01,True,False,0.0
T0004313,2024-09-13,I001614,P000077,Main,28,Book,STEM,2024-10-11,Undergrad,low,0,2024-10-08,True,False,0.0
T0004314,2025-11-05,I002545,P002733,Main,28,Book,STEM,2025-12-03,Undergrad,low,0,2025-11-30,True,False,0.0
T0004315,2025-05-14,I004063,P001599,Main,28,Book,STEM,2025-06-11,Undergrad,medium,1,2025-06-10,True,False,0.0
T0004316,2024-01-04,I001823,P002931,Main,28,Book,STEM,2024-02-01,Undergrad,medium,1,,False,False,0.0
T0004317,2024-10-27,I003178,P001742,Main,3,Laptop,Business,2024-10-30,Undergrad,high,2,2024-10-30,True,False,0.0
T0004318,2024-04-28,I004885,P002127,Main,28,Book,STEM,2024-05-26,Grad,low,1,2024-05-24,True,False,0.0
T0004319,2025-06-11,I005526,P001331,Main,28,Book,Business,2025-07-09,Undergrad,low,0,2025-07-07,True,False,0.0
T0004320,2025-12-20,I001197,P000217,Main,1,CourseReserve,HSS,2025-12-21,Undergrad,medium,0,2025-12-22,True,True,1.0
T0004321,2024-12-30,I003669,P001221,Main,28,Book,Law,2025-01-27,Undergrad,medium,1,2025-01-24,True,False,0.0
T0004322,2025-12-19,I000801,P002958,Main,28,Book,HSS,2026-01-16,Faculty,high,1,,False,False,0.0
T0004323,2024-08-06,I000225,P001650,Main,28,Book,HSS,2024-09-03,Grad,low,1,2024-09-02,True,False,0.0
T0004324,2025-02-27,I004029,P000549,Main,28,Book,Law,2025-03-27,Grad,low,0,2025-03-28,True,True,1.0
T0004325,2025-02-01,I002142,P002115,Main,28,Book,Law,2025-03-01,Undergrad,medium,0,2025-02-28,True,False,0.0
T0004326,2025-08-19,I004752,P001326,Main,28,Book,STEM,2025-09-16,Undergrad,low,1,2025-09-13,True,False,0.0
T0004327,2024-07-24,I005259,P000651,Main,28,Book,Medicine,2024-08-21,Undergrad,low,1,2024-08-18,True,False,0.0
T0004328,2024-07-22,I005495,P000084,Main,28,Book,STEM,2024-08-19,Undergrad,low,0,2024-08-17,True,False,0.0
T0004329,2024-09-27,I000313,P000119,Main,28,Book,Law,2024-10-25,Faculty,low,2,2024-10-22,True,False,0.0
T0004330,2025-03-01,I000245,P001458,Main,28,Book,Business,2025-03-29,Undergrad,medium,0,2025-03-29,True,False,0.0
T0004331,2024-04-06,I003109,P002232,Main,28,Book,HSS,2024-05-04,Grad,medium,0,2024-05-05,True,True,1.0
T0004332,2025-12-02,I002778,P001322,Main,28,Book,HSS,2025-12-30,Undergrad,high,2,2026-01-01,True,True,2.0
T0004333,2024-12-05,I004517,P000039,Main,28,Book,Law,2025-01-02,Grad,medium,1,2025-01-01,True,False,0.0
T0004334,2025-01-02,I004364,P002774,Main,28,Book,Medicine,2025-01-30,Undergrad,low,1,2025-01-27,True,False,0.0
T0004335,2024-11-02,I003374,P002975,Main,28,Book,Medicine,2024-11-30,Undergrad,low,1,2024-11-28,True,False,0.0
T0004336,2024-10-18,I000556,P000415,Main,28,Book,Business,2024-11-15,Undergrad,medium,0,2024-11-14,True,False,0.0
T0004337,2024-12-02,I002628,P002981,Main,28,Book,Medicine,2024-12-30,Undergrad,low,0,2024-12-27,True,False,0.0
T0004338,2024-07-03,I001780,P001890,Main,7,DVD,STEM,2024-07-10,Grad,low,1,2024-07-07,True,False,0.0
T0004339,2024-04-15,I000535,P000524,Main,28,Book,HSS,2024-05-13,Undergrad,medium,1,2024-05-13,True,False,0.0
T0004340,2024-11-19,I005856,P002726,Main,28,Book,HSS,2024-12-17,Staff,high,2,2024-12-20,True,True,3.0
T0004341,2025-05-06,I000531,P001935,Main,7,DVD,STEM,2025-05-13,Grad,low,2,2025-05-10,True,False,0.0
T0004342,2024-09-28,I004221,P002464,Main,28,Book,Law,2024-10-26,Undergrad,low,1,2024-10-24,True,False,0.0
T0004343,2024-03-18,I005810,P000739,Main,28,Book,HSS,2024-04-15,Staff,low,0,2024-04-13,True,False,0.0
T0004344,2025-01-17,I001748,P002521,Main,28,Book,Business,2025-02-14,Faculty,medium,1,2025-02-14,True,False,0.0
T0004345,2025-01-17,I004615,P002134,Main,28,Book,STEM,2025-02-14,Undergrad,low,0,2025-02-12,True,False,0.0
T0004346,2024-04-30,I005743,P000374,Main,7,DVD,HSS,2024-05-07,Undergrad,low,1,2024-05-05,True,False,0.0
T0004347,2024-09-19,I002080,P001228,Main,28,Book,STEM,2024-10-17,Grad,high,2,2024-10-19,True,True,2.0
T0004348,2025-08-15,I001991,P002710,Main,28,Book,Law,2025-09-12,Undergrad,low,1,2025-09-10,True,False,0.0
T0004349,2024-01-23,I002344,P002530,Main,28,Book,STEM,2024-02-20,Undergrad,low,1,2024-02-17,True,False,0.0
T0004350,2024-03-08,I001542,P001206,Main,28,Book,HSS,2024-04-05,Staff,low,1,2024-04-03,True,False,0.0
T0004351,2025-05-24,I001952,P002499,Main,28,Book,HSS,2025-06-21,Undergrad,low,1,2025-06-19,True,False,0.0
T0004352,2025-02-21,I002953,P000976,Main,28,Book,HSS,2025-03-21,Grad,medium,0,2025-03-20,True,False,0.0
T0004353,2025-02-25,I004396,P002289,Main,7,DVD,Business,2025-03-04,Faculty,medium,2,2025-03-04,True,False,0.0
T0004354,2024-12-03,I003889,P000810,Main,28,Book,HSS,2024-12-31,Grad,low,1,2024-12-30,True,False,0.0
T0004355,2024-03-02,I002714,P001475,Main,28,Book,STEM,2024-03-30,Undergrad,medium,0,2024-03-29,True,False,0.0
T0004356,2024-02-07,I004827,P002066,Main,28,Book,HSS,2024-03-06,Staff,medium,1,2024-03-04,True,False,0.0
T0004357,2024-09-06,I002258,P001733,Main,28,Book,Arts,2024-10-04,Community,low,0,2024-10-01,True,False,0.0
T0004358,2024-02-10,I001059,P002076,Main,28,Book,Medicine,2024-03-09,Grad,low,2,2024-03-07,True,False,0.0
T0004359,2025-02-16,I000984,P001385,Main,28,Book,Medicine,2025-03-16,Undergrad,medium,0,2025-03-19,True,True,3.0
T0004360,2025-05-08,I001428,P000360,Main,1,CourseReserve,HSS,2025-05-09,Undergrad,low,0,2025-05-06,True,False,0.0
T0004361,2025-03-26,I003893,P002809,Main,28,Book,Business,2025-04-23,Grad,low,1,2025-04-21,True,False,0.0
T0004362,2025-06-20,I003308,P000866,Main,28,Book,Business,2025-07-18,Faculty,low,2,2025-07-16,True,False,0.0
T0004363,2025-11-30,I004022,P002043,Main,28,Book,HSS,2025-12-28,Grad,low,1,2025-12-25,True,False,0.0
T0004364,2025-12-10,I003408,P001444,Main,1,CourseReserve,STEM,2025-12-11,Faculty,medium,0,2025-12-10,True,False,0.0
T0004365,2024-08-12,I005267,P002984,Main,28,Book,Law,2024-09-09,Undergrad,low,0,2024-09-07,True,False,0.0
T0004366,2024-08-16,I003665,P001554,Main,28,Book,HSS,2024-09-13,Undergrad,high,0,2024-09-12,True,False,0.0
T0004367,2025-07-05,I001640,P002051,Main,1,CourseReserve,HSS,2025-07-06,Grad,medium,0,2025-07-04,True,False,0.0
T0004368,2025-12-25,I000082,P002025,Main,28,Book,Arts,2026-01-22,Grad,medium,1,2026-01-20,True,False,0.0
T0004369,2024-11-04,I001035,P000908,Main,28,Book,STEM,2024-12-02,Faculty,low,1,2024-11-30,True,False,0.0
T0004370,2024-05-12,I004344,P001277,Main,7,DVD,Law,2024-05-19,Grad,low,1,2024-05-16,True,False,0.0
T0004371,2025-06-19,I001130,P002403,Main,28,Book,Arts,2025-07-17,Undergrad,low,1,2025-07-15,True,False,0.0
T0004372,2024-10-17,I004982,P002191,Main,28,Book,STEM,2024-11-14,Undergrad,low,1,2024-11-13,True,False,0.0
T0004373,2024-02-27,I001947,P000546,Main,28,Book,Law,2024-03-26,Undergrad,medium,1,2024-03-26,True,False,0.0
T0004374,2025-07-11,I005700,P000621,Main,28,Book,HSS,2025-08-08,Grad,low,0,2025-08-05,True,False,0.0
T0004375,2024-11-01,I003455,P000912,Main,1,CourseReserve,Medicine,2024-11-02,Community,medium,0,2024-11-01,True,False,0.0
T0004376,2025-03-06,I001837,P000931,Main,28,Book,STEM,2025-04-03,Undergrad,low,0,2025-04-01,True,False,0.0
T0004377,2025-05-17,I005874,P000196,Main,7,DVD,Law,2025-05-24,Undergrad,low,0,2025-05-23,True,False,0.0
T0004378,2025-09-05,I003005,P000067,Main,28,Book,Law,2025-10-03,Undergrad,low,0,2025-09-30,True,False,0.0
T0004379,2025-03-28,I005762,P000029,Main,1,CourseReserve,HSS,2025-03-29,Undergrad,low,0,2025-03-27,True,False,0.0
T0004380,2025-11-19,I005514,P001836,Main,28,Book,STEM,2025-12-17,Grad,low,0,2025-12-15,True,False,0.0
T0004381,2024-12-21,I000383,P001810,Main,28,Book,HSS,2025-01-18,Undergrad,low,0,,False,False,0.0
T0004382,2025-01-22,I001269,P001335,Main,28,Book,STEM,2025-02-19,Undergrad,medium,0,2025-02-19,True,False,0.0
T0004383,2024-08-24,I004716,P001525,Main,28,Book,HSS,2024-09-21,Grad,medium,2,2024-09-18,True,False,0.0
T0004384,2024-04-04,I000357,P002105,Main,28,Book,STEM,2024-05-02,Faculty,low,0,2024-04-29,True,False,0.0
T0004385,2025-04-02,I002417,P001744,Main,28,Book,Business,2025-04-30,Grad,high,2,2025-05-05,True,True,5.0
T0004386,2024-08-17,I001273,P000474,Main,28,Book,Law,2024-09-14,Undergrad,low,1,2024-09-12,True,False,0.0
T0004387,2025-06-03,I002139,P002825,Main,28,Book,STEM,2025-07-01,Undergrad,low,0,2025-06-30,True,False,0.0
T0004388,2025-03-27,I004933,P000048,Main,1,CourseReserve,HSS,2025-03-28,Community,low,0,2025-03-25,True,False,0.0
T0004389,2024-08-09,I004436,P000958,Main,28,Book,STEM,2024-09-06,Staff,low,0,,False,False,0.0
T0004390,2025-02-10,I002629,P000595,Main,28,Book,HSS,2025-03-10,Undergrad,low,1,2025-03-08,True,False,0.0
T0004391,2025-12-24,I005609,P002106,Main,28,Book,HSS,2026-01-21,Undergrad,medium,1,2026-01-19,True,False,0.0
T0004392,2025-10-15,I005235,P001964,Main,28,Book,HSS,2025-11-12,Undergrad,medium,1,2025-11-10,True,False,0.0
T0004393,2024-11-06,I003510,P001865,Main,28,Book,HSS,2024-12-04,Grad,low,2,2024-12-01,True,False,0.0
T0004394,2025-05-14,I001701,P001871,Main,1,CourseReserve,Arts,2025-05-15,Faculty,medium,0,2025-05-13,True,False,0.0
T0004395,2024-05-11,I001149,P002597,Main,7,DVD,STEM,2024-05-18,Staff,low,1,2024-05-16,True,False,0.0
T0004396,2024-01-08,I005696,P000130,Main,28,Book,STEM,2024-02-05,Undergrad,low,0,2024-02-02,True,False,0.0
T0004397,2025-09-17,I001591,P000634,Main,28,Book,HSS,2025-10-15,Grad,medium,1,2025-10-13,True,False,0.0
T0004398,2024-11-05,I004208,P002385,Main,28,Book,HSS,2024-12-03,Faculty,low,2,2024-11-30,True,False,0.0
T0004399,2024-05-09,I004163,P001340,Main,28,Book,STEM,2024-06-06,Undergrad,low,0,2024-06-04,True,False,0.0
T0004400,2024-09-01,I004345,P000267,Main,28,Book,Medicine,2024-09-29,Undergrad,low,0,2024-09-27,True,False,0.0
T0004401,2025-11-11,I000476,P002309,Main,1,CourseReserve,Arts,2025-11-12,Undergrad,low,0,2025-11-11,True,False,0.0
T0004402,2025-10-22,I004593,P000615,Main,28,Book,STEM,2025-11-19,Staff,medium,1,2025-11-17,True,False,0.0
T0004403,2025-04-18,I002179,P000938,Main,28,Book,HSS,2025-05-16,Undergrad,low,1,2025-05-15,True,False,0.0
T0004404,2024-03-06,I005196,P001784,Main,7,DVD,HSS,2024-03-13,Undergrad,low,0,2024-03-11,True,False,0.0
T0004405,2025-06-07,I005742,P002164,Main,28,Book,STEM,2025-07-05,Undergrad,high,1,2025-07-06,True,True,1.0
T0004406,2025-10-20,I002685,P002741,Main,28,Book,STEM,2025-11-17,Staff,low,0,2025-11-14,True,False,0.0
T0004407,2025-11-08,I001285,P001145,Main,28,Book,HSS,2025-12-06,Undergrad,low,1,2025-12-03,True,False,0.0
T0004408,2024-10-17,I004304,P000162,Main,28,Book,Arts,2024-11-14,Grad,low,2,2024-11-12,True,False,0.0
T0004409,2024-05-01,I004715,P001105,Main,28,Book,Arts,2024-05-29,Grad,medium,1,2024-05-27,True,False,0.0
T0004410,2025-12-06,I004019,P000932,Main,28,Book,HSS,2026-01-03,Faculty,low,2,2025-12-31,True,False,0.0
T0004411,2025-08-29,I004883,P000247,Main,7,DVD,STEM,2025-09-05,Undergrad,medium,1,2025-09-04,True,False,0.0
T0004412,2024-11-17,I001993,P000696,Main,28,Book,HSS,2024-12-15,Grad,low,2,2024-12-12,True,False,0.0
T0004413,2025-04-04,I005822,P000378,Main,28,Book,Law,2025-05-02,Grad,medium,1,2025-05-01,True,False,0.0
T0004414,2024-10-25,I001819,P002579,Main,28,Book,Medicine,2024-11-22,Undergrad,low,1,2024-11-21,True,False,0.0
