item_id,collection,subject,loan_policy_days,home_location
I004270,CourseReserve,STEM,1,Main
I004271,Book,STEM,28,Main
I004272,CourseReserve,STEM,1,Main
I004273,Book,Arts,28,Main
I004274,Book,HSS,28,Main
I004275,Book,Arts,28,Main
I004276,Book,STEM,28,Main
I004277,Book,Law,28,Main
I004278,Book,Medicine,28,Main
I004279,Book,STEM,28,Main
I004280,Book,STEM,28,Main
I004281,Book,STEM,28,Main
I004282,Book,STEM,28,Main
I004283,Book,Arts,28,Main
I004284,Book,Business,28,Main
I004285,Book,HSS,28,Main
I004286,Book,HSS,28,Main
I004287,DVD,STEM,7,Main
I004288,Book,HSS,28,Main
I004289,Book,Law,28,Main
I004290,DVD,HSS,7,Main
I004291,Book,STEM,28,Main
I004292,Book,HSS,28,Main
I004293,Book,HSS,28,Main
I004294,Laptop,Law,3,Main
I004295,Book,STEM,28,Main
I004296,Book,Arts,28,Main
I004297,Book,Medicine,28,Main
I004298,Book,STEM,28,Main
I004299,Book,HSS,28,Main
I004300,Book,Medicine,28,Main
I004301,Book,Arts,28,Main
I004302,CourseReserve,Business,1,Main
I004303,Book,HSS,28,Main
I004304,Book,Arts,28,Main
I004305,DVD,HSS,7,Main
I004306,Book,Business,28,Main
I004307,Book,Medicine,28,Main
I004308,Book,HSS,28,Main
I004309,DVD,Medicine,7,Main
I004310,DVD,HSS,7,Main
I004311,Book,Arts,28,Main
I004312,CourseReserve,HSS,1,Main
I004313,Book,Arts,28,Main
I004314,DVD,HSS,7,Main
I004315,CourseReserve,Law,1,Main
I004316,Book,STEM,28,Main
I004317,Book,STEM,28,Main
I004318,Book,HSS,28,Main
I004319,Book,Law,28,Main
I004320,Book,HSS,28,Main
I004321,Book,STEM,28,Main
I004322,CourseReserve,HSS,1,Main
I004323,Book,Arts,28,Main
I004324,Book,HSS,28,Main
I004325,DVD,HSS,7,Main
I004326,CourseReserve,HSS,1,Main
I004327,Book,STEM,28,Main
I004328,CourseReserve,HSS,1,Main
I004329,Book,STEM,28,Main
I004330,DVD,Medicine,7,Main
I004331,Book,Business,28,Main
I004332,Book,STEM,28,Main
I004333,Book,HSS,28,Main
I004334,Book,Law,28,Main
I004335,Book,HSS,28,Main
I004336,Book,Business,28,Main
I004337,Book,HSS,28,Main
I004338,Laptop,STEM,3,Main
I004339,Book,STEM,28,Main
I004340,Book,Medicine,28,Main
I004341,Book,HSS,28,Main
I004342,Book,STEM,28,Main
I004343,DVD,HSS,7,Main
I004344,DVD,Law,7,Main
I004345,Book,Medicine,28,Main
I004346,Book,STEM,28,Main
I004347,DVD,STEM,7,Main
I004348,Book,Arts,28,Main
I004349,DVD,STEM,7,Main
I004350,Book,STEM,28,Main
I004351,DVD,STEM,7,Main
I004352,Book,Law,28,Main
I004353,Book,HSS,28,Main
I004354,CourseReserve,Business,1,Main
I004355,Book,STEM,28,Main
I004356,Book,HSS,28,Main
I004357,Book,Business,28,Main
I004358,Book,STEM,28,Main
I004359,Book,HSS,28,Main
I004360,Book,Law,28,Main
I004361,Book,Medicine,28,Main
I004362,Book,Medicine,28,Main
I004363,Book,Arts,28,Main
I004364,Book,Medicine,28,Main
I004365,Book,HSS,28,Main
I004366,Book,STEM,28,Main
I004367,Book,Business,28,Main
I004368,Book,STEM,28,Main
I004369,Book,STEM,28,Main
I004370,Book,STEM,28,Main
I004371,Book,STEM,28,Main
I004372,Book,Medicine,28,Main
I004373,Book,STEM,28,Main
I004374,Book,STEM,28,Main
I004375,Book,Arts,28,Main
I004376,Book,STEM,28,Main
I004377,Book,HSS,28,Main
I004378,DVD,STEM,7,Main
I004379,Book,Business,28,Main
I004380,Book,Business,28,Main
I004381,Book,Business,28,Main
I004382,Book,Law,28,Main
I004383,Book,HSS,28,Main
I004384,Book,Medicine,28,Main
I004385,DVD,Medicine,7,Main
I004386,Book,HSS,28,Main
I004387,CourseReserve,HSS,1,Main
I004388,Book,Arts,28,Main
I004389,Book,Medicine,28,Main
I004390,Book,Medicine,28,Main
I004391,Book,Medicine,28,Main
I004392,Book,STEM,28,Main
I004393,Book,Law,28,Main
I004394,Book,STEM,28,Main
I004395,CourseReserve,HSS,1,Main
I004396,DVD,Business,7,Main
I004397,Book,STEM,28,Main
I004398,Book,Law,28,Main
I004399,Book,STEM,28,Main
I004400,Book,STEM,28,Main
I004401,Book,HSS,28,Main
I004402,Book,HSS,28,Main
I004403,Book,HSS,28,Main
I004404,Book,HSS,28,Main
I004405,CourseReserve,Arts,1,Main
I004406,Book,HSS,28,Main
I004407,CourseReserve,HSS,1,Main
I004408,Book,STEM,28,Main
I004409,Book,Law,28,Main
I004410,Book,HSS,28,Main
I004411,Book,Business,28,Main
I004412,Book,Business,28,Main
I004413,Book,HSS,28,Main
I004414,Book,HSS,28,Main
I004415,Book,Arts,28,Main
I004416,Book,Business,28,Main
I004417,Book,Law,28,Main
I004418,Book,HSS,28,Main
I004419,Book,STEM,28,Main
I004420,Book,STEM,28,Main
I004421,Book,HSS,28,Main
I004422,CourseReserve,STEM,1,Main
I004423,Book,STEM,28,Main
I004424,Book,HSS,28,Main
I004425,Book,Business,28,Main
I004426,Book,Medicine,28,Main
I004427,Book,HSS,28,Main
I004428,Book,Medicine,28,Main
I004429,Book,HSS,28,Main
I004430,DVD,Medicine,7,Main
I004431,Book,HSS,28,Main
I004432,Book,HSS,28,Main
I004433,Book,Law,28,Main
I004434,CourseReserve,STEM,1,Main
I004435,Book,Medicine,28,Main
I004436,Book,STEM,28,Main
I004437,Book,HSS,28,Main
I004438,DVD,STEM,7,Main
I004439,CourseReserve,STEM,1,Main
I004440,Book,STEM,28,Main
I004441,DVD,Law,7,Main
I004442,DVD,Business,7,Main
I004443,Book,Medicine,28,Main
I004444,Book,Arts,28,Main
I004445,Book,HSS,28,Main
I004446,CourseReserve,Business,1,Main
I004447,Book,STEM,28,Main
I004448,DVD,Law,7,Main
I004449,Book,STEM,28,Main
I004450,Book,Arts,28,Main
I004451,Book,Business,28,Main
I004452,Book,Arts,28,Main
I004453,DVD,Medicine,7,Main
I004454,DVD,Medicine,7,Main
I004455,DVD,Business,7,Main
I004456,Book,STEM,28,Main
I004457,Book,HSS,28,Main
I004458,Book,STEM,28,Main
I004459,Book,HSS,28,Main
I004460,Book,STEM,28,Main
I004461,Book,STEM,28,Main
I004462,Book,STEM,28,Main
I004463,CourseReserve,Arts,1,Main
I004464,Book,Arts,28,Main
I004465,Book,HSS,28,Main
I004466,Book,STEM,28,Main
I004467,Book,STEM,28,Main
I004468,Book,STEM,28,Main
I004469,CourseReserve,Business,1,Main
I004470,DVD,STEM,7,Main
I004471,Laptop,STEM,3,Main
I004472,CourseReserve,Medicine,1,Main
I004473,Book,Business,28,Main
I004474,Book,HSS,28,Main
I004475,Book,Business,28,Main
I004476,Book,STEM,28,Main
I004477,Book,HSS,28,Main
I004478,Book,HSS,28,Main
I004479,Book,STEM,28,Main
I004480,Book,STEM,28,Main
I004481,Book,HSS,28,Main
I004482,Book,Law,28,Main
I004483,Book,Business,28,Main
I004484,Book,HSS,28,Main
I004485,Book,HSS,28,Main
I004486,Book,Medicine,28,Main
I004487,Book,HSS,28,Main
I004488,Book,Arts,28,Main
I004489,DVD,Law,7,Main
I004490,Book,HSS,28,Main
I004491,Book,HSS,28,Main
I004492,Book,HSS,28,Main
I004493,Book,HSS,28,Main
I004494,DVD,HSS,7,Main
I004495,Book,Law,28,Main
I004496,Book,HSS,28,Main
I004497,Book,STEM,28,Main
I004498,Book,STEM,28,Main
I004499,Book,HSS,28,Main
I004500,Book,HSS,28,Main
I004501,Book,HSS,28,Main
I004502,Book,HSS,28,Main
I004503,Book,Business,28,Main
I004504,Book,HSS,28,Main
I004505,Book,Business,28,Main
I004506,Book,STEM,28,Main
I004507,Book,STEM,28,Main
I004508,Book,STEM,28,Main
I004509,Book,Business,28,Main
I004510,CourseReserve,HSS,1,Main
I004511,Book,HSS,28,Main
I004512,Book,STEM,28,Main
I004513,Book,HSS,28,Main
I004514,Book,STEM,28,Main
I004515,Book,Law,28,Main
I004516,Book,STEM,28,Main
I004517,Book,Law,28,Main
I004518,Laptop,STEM,3,Main
I004519,Book,Business,28,Main
I004520,Book,Law,28,Main
I004521,DVD,STEM,7,Main
I004522,Book,Law,28,Main
I004523,Laptop,Medicine,3,Main
I004524,Book,STEM,28,Main
I004525,DVD,STEM,7,Main
I004526,Book,Business,28,Main
I004527,Book,STEM,28,Main
I004528,Laptop,HSS,3,Main
I004529,Book,Medicine,28,Main
I004530,Book,HSS,28,Main
I004531,Book,Business,28,Main
I004532,Book,Business,28,Main
I004533,Book,Arts,28,Main
I004534,Book,HSS,28,Main
I004535,Book,STEM,28,Main
I004536,Book,STEM,28,Main
I004537,Book,STEM,28,Main
I004538,Book,HSS,28,Main
I004539,Book,STEM,28,Main
I004540,Book,STEM,28,Main
I004541,Book,HSS,28,Main
I004542,Book,Law,28,Main
I004543,Book,Business,28,Main
I004544,Book,Business,28,Main
I004545,Book,Medicine,28,Main
I004546,DVD,STEM,7,Main
I004547,Book,Arts,28,Main
I004548,Book,Medicine,28,Main
I004549,Book,HSS,28,Main
I004550,DVD,HSS,7,Main
I004551,CourseReserve,STEM,1,Main
I004552,Book,STEM,28,Main
I004553,Book,STEM,28,Main
I004554,Laptop,STEM,3,Main
I004555,Book,Business,28,Main
I004556,Book,STEM,28,Main
I004557,Book,HSS,28,Main
I004558,Book,Medicine,28,Main
I004559,CourseReserve,HSS,1,Main
I004560,CourseReserve,Arts,1,Main
I004561,Book,HSS,28,Main
I004562,Book,Arts,28,Main
I004563,DVD,HSS,7,Main
I004564,Book,HSS,28,Main
I004565,Book,HSS,28,Main
I004566,Laptop,Law,3,Main
I004567,Book,Medicine,28,Main
I004568,Book,STEM,28,Main
I004569,Book,Arts,28,Main
I004570,DVD,STEM,7,Main
I004571,Book,Law,28,Main
I004572,Book,Medicine,28,Main
I004573,Book,HSS,28,Main
I004574,Book,STEM,28,Main
I004575,Book,Medicine,28,Main
I004576,Book,Medicine,28,Main
I004577,Book,Arts,28,Main
I004578,Book,Medicine,28,Main
I004579,CourseReserve,HSS,1,Main
I004580,Book,Business,28,Main
I004581,CourseReserve,STEM,1,Main
I004582,Book,Arts,28,Main
I004583,DVD,STEM,7,Main
I004584,Book,STEM,28,Main
I004585,Book,STEM,28,Main
I004586,CourseReserve,HSS,1,Main
I004587,Book,HSS,28,Main
I004588,Book,Medicine,28,Main
I004589,Book,Business,28,Main
I004590,Book,HSS,28,Main
I004591,Book,Business,28,Main
I004592,Book,Law,28,Main
I004593,Book,STEM,28,Main
I004594,Book,HSS,28,Main
I004595,Book,Medicine,28,Main
I004596,Book,Law,28,Main
I004597,Book,STEM,28,Main
I004598,Book,STEM,28,Main
I004599,Book,HSS,28,Main
I004600,Book,STEM,28,Main
I004601,Book,HSS,28,Main
I004602,DVD,HSS,7,Main
I004603,Laptop,Law,3,Main
I004604,Book,Arts,28,Main
I004605,Book,STEM,28,Main
I004606,Laptop,HSS,3,Main
I004607,DVD,Law,7,Main
I004608,Book,Medicine,28,Main
I004609,CourseReserve,Business,1,Main
I004610,Book,Medicine,28,Main
I004611,Book,STEM,28,Main
I004612,Book,Business,28,Main
I004613,Book,HSS,28,Main
I004614,Book,STEM,28,Main
I004615,Book,STEM,28,Main
I004616,Book,STEM,28,Main
I004617,DVD,Arts,7,Main
I004618,DVD,Medicine,7,Main
I004619,Book,HSS,28,Main
I004620,DVD,HSS,7,Main
I004621,DVD,STEM,7,Main
I004622,Book,HSS,28,Main
I004623,Book,Law,28,Main
I004624,Book,Medicine,28,Main
I004625,CourseReserve,Arts,1,Main
I004626,Book,Law,28,Main
I004627,Book,Medicine,28,Main
I004628,Book,STEM,28,Main
I004629,Book,HSS,28,Main
I004630,Book,STEM,28,Main
I004631,Book,STEM,28,Main
I004632,Book,Business,28,Main
I004633,DVD,HSS,7,Main
I004634,DVD,STEM,7,Main
I004635,Book,STEM,28,Main
I004636,CourseReserve,Arts,1,Main
I004637,Book,STEM,28,Main
I004638,Book,Business,28,Main
I004639,Book,Business,28,Main
I004640,DVD,HSS,7,Main
I004641,CourseReserve,STEM,1,Main
I004642,Book,Medicine,28,Main
I004643,DVD,STEM,7,Main
I004644,Book,Arts,28,Main
I004645,Book,HSS,28,Main
I004646,Book,HSS,28,Main
I004647,Book,Medicine,28,Main
I004648,Book,Medicine,28,Main
I004649,DVD,Arts,7,Main
I004650,Book,Law,28,Main
I004651,Book,Arts,28,Main
I004652,Book,Business,28,Main
I004653,Book,Medicine,28,Main
I004654,DVD,STEM,7,Main
I004655,Book,STEM,28,Main
I004656,Book,Arts,28,Main
I004657,DVD,STEM,7,Main
I004658,Book,STEM,28,Main
I004659,Book,STEM,28,Main
I004660,Book,STEM,28,Main
I004661,Book,STEM,28,Main
I004662,Book,HSS,28,Main
I004663,Book,Medicine,28,Main
I004664,DVD,STEM,7,Main
I004665,DVD,STEM,7,Main
I004666,Book,HSS,28,Main
I004667,Book,HSS,28,Main
I004668,DVD,HSS,7,Main
I004669,Book,Law,28,Main
I004670,Book,HSS,28,Main
I004671,Book,Medicine,28,Main
I004672,DVD,HSS,7,Main
I004673,Book,HSS,28,Main
I004674,Book,HSS,28,Main
I004675,Book,HSS,28,Main
I004676,Laptop,Business,3,Main
I004677,Book,Medicine,28,Main
I004678,CourseReserve,Law,1,Main
I004679,Book,HSS,28,Main
I004680,Book,HSS,28,Main
I004681,Book,STEM,28,Main
I004682,Book,Arts,28,Main
I004683,CourseReserve,HSS,1,Main
I004684,Book,Business,28,Main
I004685,Book,STEM,28,Main
I004686,Book,HSS,28,Main
I004687,Book,STEM,28,Main
I004688,Book,HSS,28,Main
I004689,Book,Business,28,Main
I004690,CourseReserve,HSS,1,Main
I004691,Book,Business,28,Main
I004692,Book,HSS,28,Main
I004693,Book,Arts,28,Main
I004694,Book,HSS,28,Main
I004695,Book,Medicine,28,Main
I004696,DVD,Business,7,Main
I004697,Book,Arts,28,Main
I004698,Book,STEM,28,Main
I004699,Book,Business,28,Main
I004700,CourseReserve,STEM,1,Main
I004701,Book,HSS,28,Main
I004702,Book,STEM,28,Main
I004703,Book,HSS,28,Main
I004704,Book,Arts,28,Main
I004705,Book,HSS,28,Main
I004706,Book,STEM,28,Main
I004707,DVD,Law,7,Main
I004708,Book,STEM,28,Main
I004709,DVD,Law,7,Main
I004710,Book,HSS,28,Main
I004711,Book,STEM,28,Main
I004712,Book,HSS,28,Main
I004713,Book,Arts,28,Main
I004714,Book,Business,28,Main
I004715,Book,Arts,28,Main
I004716,Book,HSS,28,Main
I004717,Book,HSS,28,Main
I004718,CourseReserve,HSS,1,Main
I004719,Book,HSS,28,Main
I004720,CourseReserve,HSS,1,Main
I004721,Book,Law,28,Main
I004722,Book,HSS,28,Main
I004723,Book,STEM,28,Main
I004724,Book,Medicine,28,Main
I004725,Book,Law,28,Main
I004726,Book,STEM,28,Main
I004727,Laptop,STEM,3,Main
I004728,DVD,STEM,7,Main
I004729,Book,HSS,28,Main
I004730,Book,Law,28,Main
I004731,Book,STEM,28,Main
I004732,Book,Medicine,28,Main
I004733,Book,Business,28,Main
I004734,CourseReserve,Law,1,Main
I004735,Book,STEM,28,Main
I004736,Book,HSS,28,Main
I004737,Book,Business,28,Main
I004738,Book,STEM,28,Main
I004739,Book,HSS,28,Main
I004740,Book,HSS,28,Main
I004741,Book,HSS,28,Main
I004742,Book,Business,28,Main
I004743,Book,HSS,28,Main
I004744,CourseReserve,STEM,1,Main
I004745,Book,STEM,28,Main
I004746,Book,STEM,28,Main
I004747,Book,Medicine,28,Main
I004748,Book,Medicine,28,Main
I004749,Book,STEM,28,Main
I004750,DVD,HSS,7,Main
I004751,Book,STEM,28,Main
I004752,Book,STEM,28,Main
I004753,Book,STEM,28,Main
I004754,Book,Law,28,Main
I004755,DVD,HSS,7,Main
I004756,DVD,Law,7,Main
I004757,Book,HSS,28,Main
I004758,Book,Business,28,Main
I004759,Book,STEM,28,Main
I004760,CourseReserve,Law,1,Main
I004761,Book,HSS,28,Main
I004762,CourseReserve,STEM,1,Main
I004763,Book,Law,28,Main
I004764,Book,HSS,28,Main
I004765,Book,Business,28,Main
I004766,CourseReserve,Law,1,Main
I004767,DVD,STEM,7,Main
I004768,Book,STEM,28,Main
I004769,Book,STEM,28,Main
I004770,Book,STEM,28,Main
I004771,Book,STEM,28,Main
I004772,Book,Law,28,Main
I004773,Book,STEM,28,Main
I004774,DVD,HSS,7,Main
I004775,Book,HSS,28,Main
I004776,DVD,HSS,7,Main
I004777,Book,HSS,28,Main
I004778,Book,Business,28,Main
I004779,Book,Business,28,Main
I004780,Book,HSS,28,Main
I004781,Book,Arts,28,Main
I004782,Book,STEM,28,Main
I004783,Book,Arts,28,Main
I004784,Book,Law,28,Main
I004785,Book,Business,28,Main
I004786,Book,HSS,28,Main
I004787,DVD,HSS,7,Main
I004788,Laptop,HSS,3,Main
I004789,Book,Business,28,Main
I004790,Book,STEM,28,Main
I004791,Book,Business,28,Main
I004792,CourseReserve,STEM,1,Main
I004793,Book,Business,28,Main
I004794,Book,HSS,28,Main
I004795,Book,HSS,28,Main
I004796,Book,STEM,28,Main
I004797,Book,STEM,28,Main
I004798,DVD,STEM,7,Main
I004799,Book,Business,28,Main
I004800,Book,HSS,28,Main
I004801,Book,STEM,28,Main
I004802,Book,Medicine,28,Main
I004803,Laptop,HSS,3,Main
I004804,Book,Arts,28,Main
I004805,DVD,Arts,7,Main
I004806,Book,HSS,28,Main
I004807,Book,HSS,28,Main
I004808,CourseReserve,STEM,1,Main
I004809,Book,Business,28,Main
I004810,DVD,STEM,7,Main
I004811,Book,Law,28,Main
I004812,DVD,Business,7,Main
I004813,Book,HSS,28,Main
I004814,Book,Medicine,28,Main
I004815,Book,Law,28,Main
I004816,CourseReserve,STEM,1,Main
I004817,Laptop,Medicine,3,Main
I004818,DVD,Law,7,Main
I004819,Laptop,HSS,3,Main
I004820,Book,STEM,28,Main
I004821,Book,STEM,28,Main
I004822,Book,HSS,28,Main
I004823,Book,Arts,28,Main
I004824,Book,HSS,28,Main
I004825,Book,Law,28,Main
I004826,Book,STEM,28,Main
I004827,Book,HSS,28,Main
I004828,Book,Arts,28,Main
I004829,Book,Medicine,28,Main
I004830,Book,STEM,28,Main
I004831,DVD,HSS,7,Main
I004832,Book,HSS,28,Main
I004833,Book,STEM,28,Main
I004834,Book,HSS,28,Main
I004835,Book,STEM,28,Main
I004836,Book,Arts,28,Main
I004837,Book,STEM,28,Main
I004838,Book,Medicine,28,Main
I004839,Book,Law,28,Main
I004840,Book,STEM,28,Main
I004841,CourseReserve,Medicine,1,Main
I004842,CourseReserve,STEM,1,Main
I004843,Book,Medicine,28,Main
I004844,Book,HSS,28,Main
I004845,Book,HSS,28,Main
I004846,Book,Medicine,28,Main
I004847,CourseReserve,STEM,1,Main
I004848,Book,Medicine,28,Main
I004849,Book,Arts,28,Main
I004850,Book,HSS,28,Main
I004851,CourseReserve,STEM,1,Main
I004852,Book,STEM,28,Main
I004853,Book,Law,28,Main
I004854,Book,Business,28,Main
I004855,Book,HSS,28,Main
I004856,Book,STEM,28,Main
I004857,Book,Law,28,Main
I004858,CourseReserve,HSS,1,Main
I004859,Laptop,Business,3,Main
I004860,Laptop,STEM,3,Main
I004861,Book,Arts,28,Main
I004862,DVD,STEM,7,Main
I004863,Book,HSS,28,Main
I004864,Book,STEM,28,Main
I004865,Book,HSS,28,Main
I004866,Book,Arts,28,Main
I004867,Book,HSS,28,Main
I004868,Book,Business,28,Main
I004869,Book,STEM,28,Main
I004870,DVD,STEM,7,Main
I004871,Book,HSS,28,Main
I004872,Book,Law,28,Main
I004873,Book,STEM,28,Main
I004874,Book,HSS,28,Main
I004875,Book,Arts,28,Main
I004876,Book,HSS,28,Main
I004877,Book,STEM,28,Main
I004878,Book,STEM,28,Main
I004879,Book,HSS,28,Main
I004880,DVD,Arts,7,Main
I004881,Book,STEM,28,Main
I004882,Book,HSS,28,Main
I004883,DVD,STEM,7,Main
I004884,Book,STEM,28,Main
I004885,Book,STEM,28,Main
I004886,Laptop,Law,3,Main
I004887,Book,HSS,28,Main
I004888,Book,HSS,28,Main
I004889,Book,Business,28,Main
I004890,Book,HSS,28,Main
I004891,Book,Medicine,28,Main
I004892,Book,HSS,28,Main
I004893,Book,Medicine,28,Main
I004894,Book,STEM,28,Main
I004895,Book,Law,28,Main
I004896,Book,HSS,28,Main
I004897,Book,HSS,28,Main
I004898,Book,HSS,28,Main
I004899,Book,HSS,28,Main
I004900,Laptop,HSS,3,Main
I004901,Book,STEM,28,Main
I004902,Book,STEM,28,Main
I004903,Book,Business,28,Main
I004904,Book,Law,28,Main
I004905,CourseReserve,STEM,1,Main
I004906,Book,STEM,28,Main
I004907,CourseReserve,STEM,1,Main
I004908,Book,STEM,28,Main
I004909,Book,Medicine,28,Main
I004910,Book,HSS,28,Main
I004911,Laptop,HSS,3,Main
I004912,Book,Law,28,Main
I004913,Book,HSS,28,Main
I004914,Book,Medicine,28,Main
I004915,Book,Medicine,28,Main
I004916,Laptop,HSS,3,Main
I004917,Book,HSS,28,Main
I004918,Book,STEM,28,Main
I004919,Book,STEM,28,Main
I004920,Book,HSS,28,Main
I004921,CourseReserve,Business,1,Main
I004922,Book,STEM,28,Main
I004923,Book,HSS,28,Main
I004924,Laptop,HSS,3,Main
I004925,Book,Business,28,Main
I004926,Book,HSS,28,Main
I004927,Book,Medicine,28,Main
I004928,Book,STEM,28,Main
I004929,Book,STEM,28,Main
I004930,Laptop,Medicine,3,Main
I004931,Book,Medicine,28,Main
I004932,Book,STEM,28,Main
I004933,CourseReserve,HSS,1,Main
I004934,Book,Business,28,Main
I004935,Book,STEM,28,Main
I004936,Book,HSS,28,Main
I004937,Laptop,Medicine,3,Main
I004938,Book,HSS,28,Main
I004939,Book,HSS,28,Main
I004940,DVD,HSS,7,Main
I004941,Book,Law,28,Main
I004942,Book,Law,28,Main
I004943,DVD,HSS,7,Main
I004944,Book,HSS,28,Main
I004945,DVD,STEM,7,Main
I004946,CourseReserve,Law,1,Main
I004947,Book,HSS,28,Main
I004948,Book,Arts,28,Main
I004949,DVD,HSS,7,Main
I004950,DVD,Arts,7,Main
I004951,Book,HSS,28,Main
I004952,Book,Business,28,Main
I004953,Book,HSS,28,Main
I004954,Book,HSS,28,Main
I004955,Book,Medicine,28,Main
I004956,Book,Medicine,28,Main
I004957,Book,STEM,28,Main
I004958,Book,Law,28,Main
I004959,Book,STEM,28,Main
I004960,Book,Medicine,28,Main
I004961,Book,HSS,28,Main
I004962,Book,STEM,28,Main
I004963,Book,STEM,28,Main
I004964,Book,STEM,28,Main
I004965,Book,Medicine,28,Main
I004966,Book,HSS,28,Main
I004967,CourseReserve,HSS,1,Main
I004968,Book,STEM,28,Main
I004969,CourseReserve,Law,1,Main
I004970,Book,HSS,28,Main
I004971,Book,STEM,28,Main
I004972,Laptop,Arts,3,Main
I004973,Book,HSS,28,Main
I004974,Book,Law,28,Main
I004975,Book,Business,28,Main
I004976,Book,STEM,28,Main
I004977,Book,Arts,28,Main
I004978,Book,Business,28,Main
I004979,Book,STEM,28,Main
I004980,Book,STEM,28,Main
I004981,CourseReserve,Law,1,Main
I004982,Book,STEM,28,Main
I004983,Book,Medicine,28,Main
I004984,DVD,STEM,7,Main
I004985,Book,HSS,28,Main
I004986,Book,HSS,28,Main
I004987,Book,HSS,28,Main
I004988,Book,HSS,28,Main
I004989,Book,Medicine,28,Main
I004990,Book,Law,28,Main
I004991,CourseReserve,Law,1,Main
I004992,Book,Law,28,Main
I004993,Book,Medicine,28,Main
I004994,Book,STEM,28,Main
I004995,Book,Medicine,28,Main
I004996,Laptop,STEM,3,Main
I004997,Book,Arts,28,Main
I004998,Book,Law,28,Main
I004999,DVD,HSS,7,Main
I005000,Book,STEM,28,Main
I005001,Book,STEM,28,Main
I005002,Book,HSS,28,Main
I005003,DVD,STEM,7,Main
I005004,Book,HSS,28,Main
I005005,DVD,HSS,7,Main
I005006,Book,Arts,28,Main
I005007,Book,Law,28,Main
I005008,DVD,Medicine,7,Main
I005009,Book,Law,28,Main
I005010,Book,STEM,28,Main
I005011,Book,STEM,28,Main
I005012,Book,Law,28,Main
I005013,Book,Arts,28,Main
I005014,Book,HSS,28,Main
I005015,Book,Medicine,28,Main
I005016,Book,Arts,28,Main
I005017,Book,Law,28,Main
I005018,Book,Arts,28,Main
I005019,Book,STEM,28,Main
I005020,DVD,Arts,7,Main
I005021,Book,Law,28,Main
I005022,Book,HSS,28,Main
I005023,CourseReserve,Medicine,1,Main
I005024,Book,STEM,28,Main
I005025,CourseReserve,STEM,1,Main
I005026,Book,STEM,28,Main
I005027,Book,HSS,28,Main
I005028,Book,STEM,28,Main
I005029,Book,Medicine,28,Main
I005030,Book,HSS,28,Main
I005031,Book,HSS,28,Main
I005032,Book,HSS,28,Main
I005033,Book,STEM,28,Main
I005034,Book,Business,28,Main
I005035,Book,Business,28,Main
I005036,Book,Arts,28,Main
I005037,Book,STEM,28,Main
I005038,CourseReserve,HSS,1,Main
I005039,Book,Arts,28,Main
I005040,CourseReserve,Business,1,Main
I005041,Book,STEM,28,Main
I005042,Book,Law,28,Main
I005043,Book,Arts,28,Main
I005044,Book,Business,28,Main
I005045,Book,STEM,28,Main
I005046,Book,Business,28,Main
I005047,Book,HSS,28,Main
I005048,Book,STEM,28,Main
I005049,Book,STEM,28,Main
I005050,Book,HSS,28,Main
I005051,Book,HSS,28,Main
I005052,DVD,HSS,7,Main
I005053,Book,Law,28,Main
I005054,Book,Business,28,Main
I005055,Book,Arts,28,Main
I005056,Book,STEM,28,Main
I005057,Book,STEM,28,Main
I005058,Book,Arts,28,Main
I005059,Book,HSS,28,Main
I005060,Book,Business,28,Main
I005061,CourseReserve,Business,1,Main
I005062,CourseReserve,HSS,1,Main
I005063,Book,Medicine,28,Main
I005064,Book,Business,28,Main
I005065,Book,HSS,28,Main
I005066,Book,HSS,28,Main
I005067,Book,HSS,28,Main
I005068,Book,STEM,28,Main
I005069,CourseReserve,STEM,1,Main
I005070,Book,STEM,28,Main
I005071,Book,HSS,28,Main
I005072,Book,Arts,28,Main
I005073,Book,STEM,28,Main
I005074,Book,HSS,28,Main
I005075,CourseReserve,HSS,1,Main
I005076,Book,STEM,28,Main
I005077,Book,STEM,28,Main
I005078,Book,HSS,28,Main
I005079,Book,HSS,28,Main
I005080,Book,Business,28,Main
I005081,Book,Arts,28,Main
I005082,Book,HSS,28,Main
I005083,DVD,STEM,7,Main
I005084,Book,Law,28,Main
I005085,Book,Business,28,Main
I005086,Book,STEM,28,Main
I005087,Book,Medicine,28,Main
I005088,Book,STEM,28,Main
I005089,Book,STEM,28,Main
I005090,Book,Law,28,Main
I005091,Book,Arts,28,Main
I005092,Book,Business,28,Main
I005093,DVD,HSS,7,Main
I005094,Book,STEM,28,Main
I005095,Book,STEM,28,Main
I005096,Book,HSS,28,Main
I005097,DVD,Law,7,Main
I005098,Book,Business,28,Main
I005099,Book,Business,28,Main
I005100,Book,Arts,28,Main
I005101,Book,HSS,28,Main
I005102,Book,Medicine,28,Main
I005103,Book,Business,28,Main
I005104,Book,STEM,28,Main
I005105,Book,Business,28,Main
I005106,Book,HSS,28,Main
I005107,Book,Business,28,Main
I005108,Book,STEM,28,Main
I005109,Book,HSS,28,Main
I005110,CourseReserve,Law,1,Main
I005111,CourseReserve,Law,1,Main
I005112,DVD,HSS,7,Main
I005113,Book,HSS,28,Main
I005114,Book,STEM,28,Main
I005115,Book,STEM,28,Main
I005116,Book,Medicine,28,Main
I005117,Book,Arts,28,Main
I005118,Book,STEM,28,Main
I005119,Book,Business,28,Main
I005120,Book,STEM,28,Main
I005121,Book,Business,28,Main
