hold_id,request_dt,item_id,patron_id,pickup_location,collection,status,wait_days,fulfill_dt
H0001659,2025-01-01,I002960,P001573,Main,DVD,fulfilled,9.1,2025-01-10 02:24:00
H0001660,2025-02-22,I004545,P001714,Main,Book,fulfilled,4.1,2025-02-26 02:24:00
H0001661,2024-06-24,I001778,P002237,Main,Book,fulfilled,4.3,2024-06-28 07:12:00
H0001662,2025-06-09,I000564,P001595,Main,Book,fulfilled,2.3,2025-06-11 07:12:00
H0001663,2025-07-07,I003838,P002019,Main,Book,fulfilled,3.5,2025-07-10 12:00:00
H0001669,2025-06-18,I002067,P001481,Main,Book,fulfilled,3.2,2025-06-21 04:48:00
H0001671,2025-04-29,I001985,P002101,Main,Book,cancelled,12.1,
H0001672,2025-06-21,I005489,P000003,Main,Book,pending,3.7,
H0001673,2024-09-28,I003204,P000303,Main,DVD,cancelled,4.9,
H0001674,2025-10-07,I003446,P002722,Main,Book,fulfilled,4.7,2025-10-11 16:48:00
H0001678,2024-04-02,I004744,P000744,Main,CourseReserve,fulfilled,7.5,2024-04-09 12:00:00
H0001679,2024-08-24,I004440,P002771,Main,Book,fulfilled,4.3,2024-08-28 07:12:00
H0001680,2025-05-01,I001513,P001214,Main,CourseReserve,fulfilled,2.7,2025-05-03 16:48:00
H0001681,2024-10-22,I000008,P002442,Main,DVD,fulfilled,9.5,2024-10-31 12:00:00
H0001682,2025-02-18,I004137,P001138,Main,Book,expired,7.0,
H0001683,2024-04-05,I001385,P002552,Main,Book,fulfilled,5.1,2024-04-10 02:24:00
H0001684,2024-11-29,I002547,P002953,Main,Book,fulfilled,2.0,2024-12-01 00:00:00
H0001685,2024-09-10,I003914,P000455,Main,CourseReserve,fulfilled,3.8,2024-09-13 19:12:00
H0001686,2025-03-01,I002081,P001795,Main,Book,fulfilled,8.5,2025-03-09 12:00:00
H0001687,2025-04-09,I002750,P000875,Main,Book,fulfilled,5.3,2025-04-14 07:12:00
H0001690,2025-03-20,I004979,P002378,Main,Book,fulfilled,2.7,2025-03-22 16:48:00
H0001691,2025-07-16,I005833,P001285,Main,DVD,fulfilled,3.0,2025-07-19 00:00:00
H0001693,2025-07-07,I005486,P002266,Main,CourseReserve,fulfilled,2.0,2025-07-09 00:00:00
H0001694,2024-04-03,I000069,P001036,Main,Book,expired,5.1,
H0001697,2025-06-20,I000191,P002838,Main,Book,fulfilled,2.1,2025-06-22 02:24:00
H0001699,2025-09-21,I000228,P002466,Main,Book,pending,8.4,
H0001700,2025-07-30,I000131,P002401,Main,Book,expired,3.4,
H0001702,2025-06-08,I003615,P000314,Main,Book,fulfilled,1.6,2025-06-09 14:24:00
H0001703,2025-10-20,I005224,P002678,Main,Book,fulfilled,6.0,2025-10-26 00:00:00
H0001704,2025-11-12,I002684,P002481,Main,Book,fulfilled,8.5,2025-11-20 12:00:00
H0001705,2025-12-05,I003212,P001868,Main,Book,cancelled,5.9,
H0001706,2024-07-24,I001578,P002894,Main,Book,fulfilled,3.9,2024-07-27 21:36:00
H0001708,2025-12-06,I000912,P001829,Main,Book,fulfilled,4.9,2025-12-10 21:36:00
H0001709,2024-03-29,I001493,P000048,Main,Book,fulfilled,2.7,2024-03-31 16:48:00
H0001711,2025-06-14,I002081,P000692,Main,Book,pending,1.4,
H0001712,2024-04-24,I000824,P001717,Main,Book,cancelled,6.1,
H0001713,2025-11-22,I000711,P001983,Main,Book,fulfilled,9.1,2025-12-01 02:24:00
H0001717,2025-01-05,I005624,P002098,Main,Book,fulfilled,4.2,2025-01-09 04:48:00
H0001718,2024-10-17,I001563,P002027,Main,DVD,fulfilled,5.4,2024-10-22 09:36:00
H0001721,2025-06-15,I004046,P001996,Main,Book,fulfilled,1.6,2025-06-16 14:24:00
H0001722,2024-03-15,I004690,P000661,Main,CourseReserve,fulfilled,3.5,2024-03-18 12:00:00
H0001723,2024-02-05,I003957,P000013,Main,CourseReserve,fulfilled,4.2,2024-02-09 04:48:00
H0001725,2024-05-21,I000050,P002617,Main,Book,fulfilled,5.0,2024-05-26 00:00:00
H0001727,2024-02-24,I004234,P000899,Main,Laptop,fulfilled,5.4,2024-02-29 09:36:00
H0001728,2024-03-28,I003145,P000316,Main,Book,fulfilled,3.2,2024-03-31 04:48:00
H0001729,2024-11-12,I002841,P002953,Main,Book,fulfilled,2.9,2024-11-14 21:36:00
H0001730,2024-08-18,I005712,P002785,Main,CourseReserve,pending,2.0,
H0001734,2024-08-02,I003921,P001023,Main,CourseReserve,fulfilled,7.7,2024-08-09 16:48:00
H0001737,2024-06-21,I004250,P000363,Main,CourseReserve,pending,3.2,
H0001740,2024-02-22,I004361,P002376,Main,Book,fulfilled,6.0,2024-02-28 00:00:00
H0001741,2025-05-04,I005354,P000257,Main,Book,fulfilled,5.6,2025-05-09 14:24:00
H0001742,2024-02-10,I002453,P001970,Main,Book,cancelled,2.7,
H0001744,2025-09-04,I003634,P002825,Main,Book,fulfilled,3.6,2025-09-07 14:24:00
H0001745,2025-02-10,I002405,P002289,Main,Book,fulfilled,9.1,2025-02-19 02:24:00
H0001747,2024-10-20,I000401,P000820,Main,Book,fulfilled,5.2,2024-10-25 04:48:00
H0001748,2025-05-07,I005123,P002765,Main,Book,fulfilled,8.6,2025-05-15 14:24:00
H0001750,2025-06-25,I002956,P000277,Main,Book,fulfilled,3.2,2025-06-28 04:48:00
H0001751,2024-03-19,I004668,P001672,Main,DVD,fulfilled,6.2,2024-03-25 04:48:00
H0001752,2025-07-02,I001195,P001558,Main,Book,fulfilled,4.4,2025-07-06 09:36:00
H0001753,2025-02-15,I004728,P001580,Main,DVD,fulfilled,5.2,2025-02-20 04:48:00
H0001756,2025-07-20,I005557,P002408,Main,Book,expired,2.8,
H0001757,2025-03-27,I004952,P000802,Main,Book,fulfilled,5.1,2025-04-01 02:24:00
H0001760,2024-10-06,I000999,P000447,Main,CourseReserve,cancelled,3.6,
H0001761,2025-04-23,I003575,P001941,Main,Laptop,fulfilled,3.7,2025-04-26 16:48:00
H0001763,2025-12-18,I000738,P002473,Main,DVD,fulfilled,6.9,2025-12-24 21:36:00
H0001764,2025-07-23,I005097,P002961,Main,DVD,cancelled,2.4,
H0001765,2025-04-09,I002306,P001776,Main,Book,fulfilled,3.4,2025-04-12 09:36:00
H0001768,2025-11-25,I000421,P002855,Main,DVD,pending,5.6,
H0001770,2025-10-24,I002722,P001542,Main,DVD,fulfilled,4.3,2025-10-28 07:12:00
H0001771,2024-12-23,I000442,P000035,Main,CourseReserve,expired,3.1,
H0001772,2025-10-12,I003160,P001244,Main,Book,fulfilled,4.4,2025-10-16 09:36:00
H0001774,2024-10-13,I000259,P001782,Main,Book,fulfilled,2.4,2024-10-15 09:36:00
H0001775,2025-04-19,I000700,P001875,Main,Book,cancelled,11.9,
H0001778,2025-08-23,I005845,P001518,Main,DVD,pending,5.3,
H0001779,2024-09-10,I003960,P002124,Main,Book,fulfilled,5.0,2024-09-15 00:00:00
H0001782,2025-03-13,I005655,P001123,Main,Book,fulfilled,4.1,2025-03-17 02:24:00
H0001784,2024-11-15,I005323,P002974,Main,Book,fulfilled,6.6,2024-11-21 14:24:00
H0001786,2024-11-18,I002538,P002248,Main,Book,pending,5.6,
H0001789,2025-10-03,I001773,P002607,Main,Laptop,fulfilled,2.9,2025-10-05 21:36:00
H0001790,2024-07-22,I000870,P000353,Main,CourseReserve,fulfilled,3.9,2024-07-25 21:36:00
H0001791,2024-02-05,I001427,P002426,Main,Book,fulfilled,4.6,2024-02-09 14:24:00
H0001793,2025-01-16,I004410,P000444,Main,Book,fulfilled,2.8,2025-01-18 19:12:00
H0001797,2024-06-10,I001229,P002706,Main,CourseReserve,fulfilled,9.6,2024-06-19 14:24:00
H0001798,2025-02-27,I000153,P000336,Main,Book,fulfilled,5.8,2025-03-04 19:12:00
H0001801,2024-10-22,I003983,P001608,Main,Book,fulfilled,9.8,2024-10-31 19:12:00
H0001802,2025-05-21,I003642,P001964,Main,Laptop,fulfilled,3.9,2025-05-24 21:36:00
H0001803,2024-05-17,I004703,P002708,Main,Book,fulfilled,3.6,2024-05-20 14:24:00
H0001804,2024-05-07,I004490,P002009,Main,Book,fulfilled,9.2,2024-05-16 04:48:00
H0001805,2024-07-17,I005019,P001715,Main,Book,fulfilled,5.9,2024-07-22 21:36:00
H0001806,2025-10-17,I003882,P002296,Main,Book,fulfilled,3.2,2025-10-20 04:48:00
H0001807,2025-08-19,I002206,P002142,Main,Laptop,fulfilled,3.6,2025-08-22 14:24:00
H0001808,2025-10-27,I004125,P001065,Main,DVD,fulfilled,5.7,2025-11-01 16:48:00
H0001810,2025-04-16,I002854,P002679,Main,Laptop,fulfilled,4.0,2025-04-20 00:00:00
H0001812,2025-12-11,I000925,P002509,Main,Book,expired,4.4,
H0001814,2024-11-17,I000214,P002624,Main,Book,fulfilled,6.8,2024-11-23 19:12:00
H0001815,2024-11-14,I005213,P000380,Main,Book,fulfilled,7.4,2024-11-21 09:36:00
H0001818,2025-03-14,I002227,P001665,Main,Book,fulfilled,4.1,2025-03-18 02:24:00
H0001821,2024-09-14,I000081,P001903,Main,DVD,fulfilled,5.4,2024-09-19 09:36:00
H0001822,2024-08-29,I003727,P000621,Main,Book,fulfilled,4.2,2024-09-02 04:48:00
H0001823,2025-02-08,I005959,P002995,Main,Book,fulfilled,5.1,2025-02-13 02:24:00
H0001824,2025-05-21,I004195,P001250,Main,Book,fulfilled,4.2,2025-05-25 04:48:00
H0001826,2025-01-04,I004965,P000096,Main,Book,fulfilled,7.7,2025-01-11 16:48:00
H0001828,2024-11-18,I004730,P001668,Main,Book,fulfilled,7.1,2024-11-25 02:24:00
H0001829,2025-01-15,I003017,P001460,Main,Book,fulfilled,3.3,2025-01-18 07:12:00
H0001832,2025-01-25,I000621,P002658,Main,Book,pending,12.6,
H0001834,2025-09-18,I003096,P001368,Main,Book,fulfilled,7.6,2025-09-25 14:24:00
H0001837,2024-11-18,I004197,P001728,Main,Book,pending,6.2,
H0001840,2024-12-25,I000395,P000937,Main,Book,fulfilled,6.4,2024-12-31 09:36:00
H0001841,2024-05-21,I002569,P002478,Main,DVD,expired,3.4,
H0001845,2025-01-30,I001845,P000060,Main,CourseReserve,fulfilled,3.6,2025-02-02 14:24:00
H0001848,2025-04-21,I004757,P001064,Main,Book,fulfilled,5.3,2025-04-26 07:12:00
H0001849,2025-04-15,I005866,P002329,Main,Book,cancelled,8.3,
H0001850,2025-01-30,I004177,P001751,Main,Book,fulfilled,5.7,2025-02-04 16:48:00
H0001851,2025-03-16,I001364,P002758,Main,Book,fulfilled,7.9,2025-03-23 21:36:00
H0001853,2025-12-16,I000352,P002157,Main,DVD,cancelled,7.5,
H0001854,2024-12-11,I004153,P001945,Main,Book,pending,3.7,
H0001856,2024-05-25,I002509,P000205,Main,DVD,cancelled,5.0,
H0001859,2025-09-14,I005303,P000312,Main,Book,fulfilled,11.9,2025-09-25 21:36:00
H0001861,2024-09-13,I003709,P000242,Main,Book,fulfilled,3.6,2024-09-16 14:24:00
H0001862,2025-01-01,I002504,P000879,Main,CourseReserve,expired,8.2,
H0001863,2025-01-29,I000722,P001153,Main,Book,pending,6.6,
H0001864,2024-09-20,I004175,P001112,Main,DVD,pending,4.4,
H0001866,2024-03-10,I004380,P002639,Main,Book,fulfilled,8.6,2024-03-18 14:24:00
H0001868,2025-05-14,I003017,P001348,Main,Book,cancelled,3.9,
H0001870,2024-01-14,I002504,P002203,Main,CourseReserve,fulfilled,2.9,2024-01-16 21:36:00
H0001871,2024-10-28,I004653,P002697,Main,Book,fulfilled,7.2,2024-11-04 04:48:00
H0001872,2024-12-13,I005965,P000552,Main,Book,expired,6.6,
H0001874,2025-09-10,I005061,P002783,Main,CourseReserve,fulfilled,3.2,2025-09-13 04:48:00
H0001881,2024-12-06,I004998,P002862,Main,Book,cancelled,6.5,
H0001885,2024-01-08,I000416,P000080,Main,Book,pending,4.8,
H0001887,2025-12-08,I001167,P002207,Main,DVD,fulfilled,7.9,2025-12-15 21:36:00
H0001890,2024-04-16,I000238,P001167,Main,Book,fulfilled,10.4,2024-04-26 09:36:00
H0001893,2025-05-24,I005071,P002641,Main,Book,fulfilled,5.9,2025-05-29 21:36:00
H0001895,2025-09-02,I000533,P002098,Main,CourseReserve,fulfilled,3.8,2025-09-05 19:12:00
H0001896,2025-01-26,I005565,P000974,Main,CourseReserve,fulfilled,4.0,2025-01-30 00:00:00
H0001897,2025-12-05,I004580,P000522,Main,Book,fulfilled,6.3,2025-12-11 07:12:00
H0001898,2024-03-14,I000202,P001211,Main,Book,fulfilled,5.2,2024-03-19 04:48:00
H0001901,2025-10-17,I004798,P000247,Main,DVD,fulfilled,3.4,2025-10-20 09:36:00
H0001902,2025-10-07,I002409,P001670,Main,CourseReserve,cancelled,5.8,
H0001904,2024-12-01,I000218,P000692,Main,Book,fulfilled,6.1,2024-12-07 02:24:00
H0001905,2025-12-30,I001093,P001475,Main,Book,fulfilled,6.1,2026-01-05 02:24:00
H0001907,2025-02-17,I005743,P002757,Main,DVD,cancelled,4.4,
H0001908,2024-12-13,I001666,P001421,Main,DVD,fulfilled,3.5,2024-12-16 12:00:00
H0001913,2024-09-26,I004692,P000533,Main,Book,fulfilled,4.3,2024-09-30 07:12:00
H0001914,2024-09-10,I000572,P000910,Main,DVD,fulfilled,8.0,2024-09-18 00:00:00
H0001915,2025-12-21,I002718,P002543,Main,CourseReserve,fulfilled,5.7,2025-12-26 16:48:00
H0001916,2025-09-11,I000147,P002284,Main,Book,cancelled,7.1,
H0001917,2025-09-01,I005792,P001732,Main,Book,pending,8.2,
H0001918,2024-10-08,I002690,P000754,Main,Book,pending,6.7,
H0001919,2025-01-14,I001388,P002729,Main,Book,fulfilled,8.6,2025-01-22 14:24:00
H0001920,2025-09-06,I001513,P001847,Main,CourseReserve,fulfilled,4.6,2025-09-10 14:24:00
H0001923,2024-02-26,I005669,P001697,Main,Book,expired,4.3,
H0001925,2024-01-02,I003325,P001018,Main,DVD,fulfilled,5.4,2024-01-07 09:36:00
H0001927,2024-07-05,I001361,P002557,Main,Laptop,cancelled,7.1,
H0001929,2024-12-26,I004932,P002656,Main,Book,fulfilled,8.9,2025-01-03 21:36:00
H0001930,2025-03-12,I000022,P000195,Main,Book,fulfilled,7.1,2025-03-19 02:24:00
H0001932,2024-02-02,I001623,P002239,Main,Book,pending,8.3,
H0001935,2024-09-26,I001832,P002022,Main,Book,pending,3.4,
H0001936,2025-05-06,I003601,P002703,Main,Book,fulfilled,4.2,2025-05-10 04:48:00
H0001937,2025-08-04,I001718,P000841,Main,Book,fulfilled,5.1,2025-08-09 02:24:00
H0001938,2025-03-19,I005458,P001280,Main,Book,fulfilled,4.2,2025-03-23 04:48:00
H0001939,2025-08-31,I000644,P000560,Main,Book,fulfilled,4.5,2025-09-04 12:00:00
H0001944,2024-06-28,I001276,P001578,Main,Book,fulfilled,4.5,2024-07-02 12:00:00
H0001946,2024-03-26,I001890,P002025,Main,CourseReserve,expired,8.4,
H0001949,2024-09-30,I005596,P002671,Main,Book,fulfilled,9.5,2024-10-09 12:00:00
H0001952,2024-03-18,I001500,P001159,Main,DVD,fulfilled,6.0,2024-03-24 00:00:00
H0001956,2025-04-19,I001229,P001337,Main,CourseReserve,fulfilled,1.7,2025-04-20 16:48:00
H0001957,2025-08-15,I004583,P002499,Main,DVD,pending,6.2,
H0001960,2025-09-14,I000124,P002549,Main,Book,fulfilled,6.5,2025-09-20 12:00:00
H0001963,2025-02-02,I002309,P002325,Main,Book,cancelled,11.8,
H0001964,2024-12-11,I003439,P001486,Main,CourseReserve,fulfilled,3.4,2024-12-14 09:36:00
H0001965,2025-08-07,I000196,P001579,Main,Book,fulfilled,1.7,2025-08-08 16:48:00
H0001967,2024-12-31,I005219,P001529,Main,Book,fulfilled,5.6,2025-01-05 14:24:00
H0001968,2024-07-27,I001457,P001948,Main,Book,fulfilled,1.3,2024-07-28 07:12:00
H0001969,2024-08-23,I001358,P001347,Main,Book,fulfilled,5.3,2024-08-28 07:12:00
H0001970,2025-03-25,I002995,P001437,Main,Book,fulfilled,3.3,2025-03-28 07:12:00
H0001971,2024-10-07,I003083,P001065,Main,Book,pending,4.5,
H0001972,2024-09-19,I003680,P000057,Main,Book,cancelled,2.6,
H0001973,2024-10-18,I003619,P000362,Main,DVD,fulfilled,7.4,2024-10-25 09:36:00
H0001974,2025-06-14,I005521,P002014,Main,DVD,fulfilled,3.5,2025-06-17 12:00:00
H0001977,2024-09-13,I001831,P002963,Main,CourseReserve,fulfilled,6.9,2024-09-19 21:36:00
H0001978,2024-07-06,I003446,P002803,Main,Book,pending,3.3,
H0001979,2025-10-22,I000287,P002034,Main,Book,fulfilled,3.1,2025-10-25 02:24:00
H0001980,2025-10-04,I002166,P000840,Main,CourseReserve,fulfilled,4.2,2025-10-08 04:48:00
H0001981,2024-08-22,I000907,P002508,Main,DVD,fulfilled,6.6,2024-08-28 14:24:00
H0001983,2025-12-29,I000384,P000025,Main,DVD,fulfilled,3.6,2026-01-01 14:24:00
H0001984,2024-04-28,I004621,P000153,Main,DVD,fulfilled,4.3,2024-05-02 07:12:00
H0001985,2025-11-29,I000083,P001720,Main,Book,fulfilled,10.1,2025-12-09 02:24:00
H0001986,2024-08-22,I002620,P002149,Main,Book,expired,7.7,
H0001987,2025-02-20,I005110,P000689,Main,CourseReserve,fulfilled,4.2,2025-02-24 04:48:00
H0001990,2024-09-09,I001350,P002647,Main,Book,cancelled,5.2,
H0001991,2025-12-12,I005693,P001963,Main,Book,fulfilled,13.6,2025-12-25 14:24:00
H0001993,2025-10-15,I000613,P001369,Main,Book,fulfilled,3.9,2025-10-18 21:36:00
H0001995,2024-11-10,I003325,P001744,Main,DVD,cancelled,7.4,
H0001997,2024-12-24,I005335,P000116,Main,CourseReserve,fulfilled,3.4,2024-12-27 09:36:00
H0001999,2024-10-21,I002267,P001772,Main,Book,fulfilled,6.4,2024-10-27 09:36:00
H0002002,2024-07-06,I003662,P002371,Main,Book,cancelled,4.1,
H0002003,2025-09-17,I000839,P001654,Main,Book,pending,4.2,
H0002004,2024-09-14,I001967,P000046,Main,Book,fulfilled,8.5,2024-09-22 12:00:00
H0002005,2025-10-24,I003474,P002090,Main,Book,fulfilled,8.4,2025-11-01 09:36:00
H0002006,2025-12-09,I005876,P002542,Main,Book,fulfilled,4.9,2025-12-13 21:36:00
H0002008,2024-02-19,I001091,P000808,Main,CourseReserve,cancelled,3.8,
H0002009,2024-01-18,I002089,P001564,Main,DVD,fulfilled,6.6,2024-01-24 14:24:00
H0002010,2025-10-28,I002209,P002795,Main,Book,fulfilled,4.0,2025-11-01 00:00:00
H0002011,2025-03-06,I002309,P002654,Main,Book,cancelled,10.4,
H0002012,2025-09-01,I000310,P000411,Main,Book,fulfilled,7.6,2025-09-08 14:24:00
H0002013,2025-11-20,I003200,P001398,Main,Book,expired,3.2,
H0002015,2025-08-09,I002570,P001767,Main,CourseReserve,fulfilled,2.1,2025-08-11 02:24:00
H0002016,2024-08-15,I005609,P000547,Main,Book,cancelled,2.5,
H0002017,2025-09-28,I002413,P001679,Main,Book,fulfilled,3.7,2025-10-01 16:48:00
H0002018,2024-01-27,I004955,P002349,Main,Book,fulfilled,4.7,2024-01-31 16:48:00
H0002019,2024-08-18,I002662,P000917,Main,Laptop,fulfilled,4.9,2024-08-22 21:36:00
H0002020,2024-01-30,I002429,P000897,Main,Book,fulfilled,3.7,2024-02-02 16:48:00
H0002021,2025-06-30,I005642,P001927,Main,DVD,fulfilled,2.0,2025-07-02 00:00:00
H0002023,2025-10-18,I002238,P001985,Main,Book,cancelled,5.1,
H0002025,2024-05-02,I005656,P000542,Main,Book,cancelled,6.7,
H0002026,2024-03-06,I003971,P000089,Main,CourseReserve,fulfilled,4.3,2024-03-10 07:12:00
H0002027,2025-12-08,I001295,P001586,Main,DVD,fulfilled,4.0,2025-12-12 00:00:00
H0002028,2024-01-17,I004164,P000033,Main,Book,fulfilled,5.8,2024-01-22 19:12:00
H0002030,2024-01-11,I005724,P002757,Main,Book,fulfilled,6.5,2024-01-17 12:00:00
H0002031,2025-12-28,I000012,P001994,Main,CourseReserve,fulfilled,5.3,2026-01-02 07:12:00
H0002032,2024-02-27,I004488,P000653,Main,Book,fulfilled,4.3,2024-03-02 07:12:00
H0002033,2024-07-01,I003396,P001442,Main,CourseReserve,fulfilled,1.7,2024-07-02 16:48:00
H0002034,2025-11-26,I003123,P000769,Main,Book,pending,4.3,
H0002036,2025-12-31,I004672,P001934,Main,DVD,cancelled,4.6,
H0002039,2024-09-27,I000946,P000299,Main,Book,pending,4.2,
H0002041,2025-09-20,I004346,P001064,Main,Book,fulfilled,12.6,2025-10-02 14:24:00
H0002042,2024-07-05,I002017,P000025,Main,Book,fulfilled,3.0,2024-07-08 00:00:00
H0002044,2024-02-02,I002270,P001958,Main,Book,pending,4.3,
H0002045,2024-07-29,I005403,P000291,Main,CourseReserve,fulfilled,11.1,2024-08-09 02:24:00
H0002046,2024-11-24,I002709,P002032,Main,Book,fulfilled,3.7,2024-11-27 16:48:00
H0002047,2025-11-15,I003400,P002238,Main,Book,pending,3.4,
H0002049,2025-02-09,I004176,P002742,Main,CourseReserve,fulfilled,5.3,2025-02-14 07:12:00
H0002050,2024-03-25,I000525,P000179,Main,DVD,fulfilled,6.8,2024-03-31 19:12:00
H0002055,2025-01-10,I001197,P000916,Main,CourseReserve,fulfilled,5.6,2025-01-15 14:24:00
H0002059,2025-08-29,I003635,P002248,Main,Book,fulfilled,5.5,2025-09-03 12:00:00
H0002060,2024-09-21,I001917,P002156,Main,Laptop,fulfilled,7.1,2024-09-28 02:24:00
H0002061,2024-03-20,I005244,P001281,Main,Laptop,fulfilled,3.9,2024-03-23 21:36:00
H0002062,2024-04-24,I000424,P002297,Main,Book,fulfilled,3.9,2024-04-27 21:36:00
H0002063,2025-01-29,I003197,P001546,Main,CourseReserve,fulfilled,4.2,2025-02-02 04:48:00
H0002065,2024-04-27,I002829,P000745,Main,Book,fulfilled,5.2,2024-05-02 04:48:00
H0002066,2024-03-02,I005443,P000554,Main,Book,fulfilled,5.2,2024-03-07 04:48:00
H0002067,2025-08-01,I004262,P002984,Main,Laptop,fulfilled,4.6,2025-08-05 14:24:00
H0002069,2025-09-13,I003234,P001459,Main,Book,fulfilled,3.8,2025-09-16 19:12:00
H0002070,2025-02-22,I002365,P000675,Main,Book,fulfilled,7.9,2025-03-01 21:36:00
H0002074,2025-02-18,I005922,P000605,Main,CourseReserve,fulfilled,4.8,2025-02-22 19:12:00
H0002075,2025-10-29,I005165,P001425,Main,Book,pending,5.5,
H0002077,2025-02-10,I005403,P001860,Main,CourseReserve,fulfilled,8.2,2025-02-18 04:48:00
H0002078,2024-12-12,I005154,P001347,Main,Book,pending,9.5,
H0002081,2025-05-03,I001057,P000548,Main,Book,fulfilled,3.2,2025-05-06 04:48:00
H0002082,2025-02-15,I005762,P001604,Main,CourseReserve,fulfilled,5.0,2025-02-20 00:00:00
H0002083,2025-04-02,I005984,P001661,Main,Book,fulfilled,5.9,2025-04-07 21:36:00
H0002084,2025-03-08,I001418,P001303,Main,Book,cancelled,5.2,
H0002086,2025-05-12,I004121,P000123,Main,Book,fulfilled,4.0,2025-05-16 00:00:00
H0002087,2024-08-06,I003415,P001237,Main,DVD,cancelled,6.9,
H0002088,2025-09-05,I003939,P002933,Main,Book,fulfilled,4.7,2025-09-09 16:48:00
H0002089,2024-07-12,I000746,P000056,Main,Laptop,fulfilled,2.9,2024-07-14 21:36:00
H0002090,2024-12-12,I004431,P000420,Main,Book,expired,7.8,
H0002094,2024-05-09,I003650,P001978,Main,CourseReserve,fulfilled,4.6,2024-05-13 14:24:00
H0002095,2025-07-05,I001994,P001687,Main,Book,fulfilled,3.8,2025-07-08 19:12:00
H0002097,2024-06-22,I000915,P000242,Main,Book,fulfilled,5.2,2024-06-27 04:48:00
H0002098,2024-12-31,I004787,P000506,Main,DVD,fulfilled,6.1,2025-01-06 02:24:00
H0002100,2024-01-26,I001055,P002290,Main,CourseReserve,fulfilled,5.1,2024-01-31 02:24:00
H0002101,2025-02-13,I002442,P002970,Main,Book,fulfilled,5.1,2025-02-18 02:24:00
H0002102,2024-01-19,I003450,P000272,Main,Book,fulfilled,6.6,2024-01-25 14:24:00
H0002103,2024-01-14,I003152,P001495,Main,Book,fulfilled,3.8,2024-01-17 19:12:00
H0002105,2024-06-24,I001963,P000754,Main,DVD,cancelled,5.4,
H0002107,2024-03-15,I005959,P001786,Main,Book,fulfilled,11.5,2024-03-26 12:00:00
H0002108,2025-04-12,I005928,P001316,Main,Book,cancelled,5.5,
H0002110,2025-10-17,I001006,P001799,Main,Book,fulfilled,5.7,2025-10-22 16:48:00
H0002112,2025-11-18,I004634,P001530,Main,DVD,fulfilled,4.8,2025-11-22 19:12:00
H0002113,2025-08-28,I000826,P002401,Main,Laptop,fulfilled,2.2,2025-08-30 04:48:00
H0002114,2025-12-05,I005349,P001661,Main,Book,fulfilled,4.0,2025-12-09 00:00:00
H0002116,2025-02-12,I005878,P001645,Main,Book,fulfilled,4.8,2025-02-16 19:12:00
H0002117,2025-08-06,I005122,P002417,Main,CourseReserve,fulfilled,7.8,2025-08-13 19:12:00
H0002119,2024-12-13,I003524,P000553,Main,Book,fulfilled,11.3,2024-12-24 07:12:00
H0002122,2025-03-11,I001399,P001370,Main,Book,pending,3.9,
H0002126,2024-05-05,I000233,P000078,Main,Book,fulfilled,6.1,2024-05-11 02:24:00
H0002129,2024-09-17,I005153,P002539,Main,Laptop,fulfilled,5.1,2024-09-22 02:24:00
H0002130,2024-04-17,I003611,P002901,Main,Book,fulfilled,2.9,2024-04-19 21:36:00
H0002132,2025-10-25,I001198,P002490,Main,CourseReserve,expired,9.3,
H0002134,2025-08-31,I003375,P002010,Main,DVD,fulfilled,5.5,2025-09-05 12:00:00
H0002136,2025-11-23,I003311,P002154,Main,Book,cancelled,3.7,
H0002138,2024-11-18,I001485,P001237,Main,Book,fulfilled,4.9,2024-11-22 21:36:00
H0002141,2025-04-29,I003566,P000197,Main,Book,fulfilled,5.4,2025-05-04 09:36:00
H0002144,2025-10-11,I002023,P000652,Main,CourseReserve,fulfilled,3.6,2025-10-14 14:24:00
H0002146,2025-08-09,I005767,P002949,Main,Book,fulfilled,5.3,2025-08-14 07:12:00
H0002147,2025-03-27,I000504,P001895,Main,DVD,fulfilled,4.0,2025-03-31 00:00:00
H0002149,2025-01-06,I000474,P001629,Main,Laptop,fulfilled,3.1,2025-01-09 02:24:00
